지점번호,지점명,관측시각,기온(C),풍속(m/s),풍향(deg),일사량(MJ/m2),일조시간(hr),전운량(0-10)
184,제주,2022-01-19 8:00,0.7,2.1,180,0.01,0,0
184,제주,2022-01-19 9:00,1.8,2.2,180,0.22,0.3,0
184,제주,2022-01-19 10:00,6.5,1.9,230,0.92,1,0
184,제주,2022-01-19 11:00,8.2,2.5,340,1.54,1,0
184,제주,2022-01-19 12:00,7.5,4.2,20,1.95,1,0
184,제주,2022-01-19 13:00,8.2,1.9,50,2.09,1,0
184,제주,2022-01-19 14:00,8.8,1.9,50,2.05,1,0
184,제주,2022-01-19 15:00,10.4,1.3,320,1.75,1,0
184,제주,2022-01-19 16:00,9.6,2.9,290,1.24,1,1
184,제주,2022-01-19 17:00,8,3.2,290,0.57,1,0
184,제주,2022-01-19 18:00,6.5,3.8,270,0.05,0.5,1
184,제주,2022-01-19 19:00,6.1,3.9,270,,,2
184,제주,2022-01-19 20:00,7,4.6,270,,,9
184,제주,2022-01-19 21:00,7.6,5.5,290,,,10
184,제주,2022-01-19 22:00,6.4,6.5,360,,,9
184,제주,2022-01-19 23:00,6.1,5.5,340,,,9
184,제주,2022-01-20 0:00,5.9,6.3,340,,,9
184,제주,2022-01-20 1:00,5.8,7.2,340,,,10
184,제주,2022-01-20 2:00,5.3,7.6,340,,,10
184,제주,2022-01-20 3:00,4.6,7,340,,,9
184,제주,2022-01-20 4:00,3.7,5.4,340,,,9
184,제주,2022-01-20 5:00,3.4,6.2,360,,,10
184,제주,2022-01-20 6:00,2.9,5.8,20,,,9
184,제주,2022-01-20 7:00,2.4,5.5,20,,,8
184,제주,2022-01-20 8:00,2,4.3,360,0,0,7
184,제주,2022-01-20 9:00,2,3.4,20,0.06,0,8
184,제주,2022-01-20 10:00,3,3.5,340,0.35,0.2,6
184,제주,2022-01-20 11:00,3.9,3.4,360,1.16,0.5,5
184,제주,2022-01-20 12:00,3.7,4,20,1.22,0.4,6
184,제주,2022-01-20 13:00,3.6,4.1,340,1.03,0.2,7
184,제주,2022-01-20 14:00,3.5,3.4,360,0.87,0.1,8
184,제주,2022-01-20 15:00,4.4,1.5,360,0.97,0.2,7
184,제주,2022-01-20 16:00,4.9,2.7,360,0.72,0.3,5
184,제주,2022-01-20 17:00,3.8,2.8,20,0.36,0.3,6
184,제주,2022-01-20 18:00,3.2,2.1,360,0.02,0.1,5
184,제주,2022-01-20 19:00,2.6,1.4,320,,,4
184,제주,2022-01-20 20:00,2.3,3,200,,,5
184,제주,2022-01-20 21:00,1.8,3.1,180,,,5
184,제주,2022-01-20 22:00,1.5,2.9,200,,,4
184,제주,2022-01-20 23:00,1,3,180,,,4
184,제주,2022-01-21 0:00,0.8,2.6,180,,,1
184,제주,2022-01-21 1:00,0.6,2.4,180,,,0
184,제주,2022-01-21 2:00,0.5,2.1,180,,,4
184,제주,2022-01-21 3:00,0.5,2.4,180,,,2
184,제주,2022-01-21 4:00,0.8,2.8,180,,,7
184,제주,2022-01-21 5:00,1.3,2.9,180,,,8
184,제주,2022-01-21 6:00,1.1,2.8,180,,,3
184,제주,2022-01-21 7:00,1.1,2.7,180,,,2
184,제주,2022-01-21 8:00,1.3,2.3,160,0,0,1
184,제주,2022-01-21 9:00,2.4,1.6,180,0.2,0.3,0
184,제주,2022-01-21 10:00,8.2,1.5,180,0.92,1,0
184,제주,2022-01-21 11:00,10.2,2.4,50,1.57,1,3
184,제주,2022-01-21 12:00,10.6,2.6,20,1.95,1,4
184,제주,2022-01-21 13:00,9.7,2.5,70,1.39,0.6,8
184,제주,2022-01-21 14:00,8.8,3.9,70,0.55,0,10
184,제주,2022-01-21 15:00,9.4,2.5,70,0.64,0,10
184,제주,2022-01-21 16:00,10,2.6,70,0.62,0,10
184,제주,2022-01-21 17:00,9.9,2.6,90,0.38,0,5
184,제주,2022-01-21 18:00,8.9,1.9,110,0.04,0,6
184,제주,2022-01-21 19:00,8.3,1.8,110,,,8
184,제주,2022-01-21 20:00,7.9,2.2,110,,,7
184,제주,2022-01-21 21:00,7.7,2.6,160,,,1
184,제주,2022-01-21 22:00,7.7,2.3,140,,,4
184,제주,2022-01-21 23:00,7,2.3,110,,,3
184,제주,2022-01-22 0:00,7.2,1.8,90,,,0
184,제주,2022-01-22 1:00,7.6,2.1,110,,,5
184,제주,2022-01-22 2:00,7.9,2.3,110,,,7
184,제주,2022-01-22 3:00,7.8,2.4,110,,,4
184,제주,2022-01-22 4:00,7.9,1.9,140,,,4
184,제주,2022-01-22 5:00,8.5,2.1,140,,,8
184,제주,2022-01-22 6:00,8.9,2.1,140,,,9
184,제주,2022-01-22 7:00,9,3,140,,,8
184,제주,2022-01-22 8:00,9.1,3.7,140,0,0,7
184,제주,2022-01-22 9:00,10,3.2,110,0.23,0.1,8
184,제주,2022-01-22 10:00,11.3,3.8,140,0.69,0.3,7
184,제주,2022-01-22 11:00,12.6,5.3,160,1.31,0.5,9
184,제주,2022-01-22 12:00,12.9,3.5,140,0.95,0,9
184,제주,2022-01-22 13:00,12.9,4.4,110,1.27,0,8
184,제주,2022-01-22 14:00,14,4.8,110,2.09,0.9,8
184,제주,2022-01-22 15:00,13.2,3.9,140,1.13,0.2,9
184,제주,2022-01-22 16:00,12.4,4.6,110,0.56,0,10
184,제주,2022-01-22 17:00,12,3.9,110,0.17,0,10
184,제주,2022-01-22 18:00,11.4,4,110,0,0,10
184,제주,2022-01-22 19:00,10.9,2.4,110,,,9
184,제주,2022-01-22 20:00,10.8,3,110,,,10
184,제주,2022-01-22 21:00,10.8,3.4,110,,,10
184,제주,2022-01-22 22:00,10.4,3.7,110,,,10
184,제주,2022-01-22 23:00,9.9,2.9,110,,,10
184,제주,2022-01-23 0:00,9.8,2.2,90,,,10
184,제주,2022-01-23 1:00,9.7,2.4,110,,,10
184,제주,2022-01-23 2:00,9.5,2.1,90,,,10
184,제주,2022-01-23 3:00,9.6,2.4,110,,,10
184,제주,2022-01-23 4:00,9.5,2.3,110,,,10
184,제주,2022-01-23 5:00,9.5,2.5,110,,,10
184,제주,2022-01-23 6:00,9.5,2.8,110,,,10
184,제주,2022-01-23 7:00,9.5,2.5,110,,,10
184,제주,2022-01-23 8:00,9.6,2.6,140,0,0,10
184,제주,2022-01-23 9:00,10,2.5,110,0.01,0,10
184,제주,2022-01-23 10:00,10.4,2.3,110,0.02,0,10
184,제주,2022-01-23 11:00,11,2.4,110,0.29,0,10
184,제주,2022-01-23 12:00,11.7,3.1,90,0.39,0,10
184,제주,2022-01-23 13:00,12.2,3.5,90,0.55,0,10
184,제주,2022-01-23 14:00,12,4.7,70,0.4,0,10
184,제주,2022-01-23 15:00,11.3,4.2,70,0.32,0,10
184,제주,2022-01-23 16:00,11.3,5.2,70,0.25,0,10
184,제주,2022-01-23 17:00,11.4,3.4,70,0.1,0,10
184,제주,2022-01-23 18:00,11.2,2.2,90,0,0,10
184,제주,2022-01-23 19:00,10.8,1.7,140,,,9
184,제주,2022-01-23 20:00,10.6,1.7,160,,,9
184,제주,2022-01-23 21:00,11.1,4.5,50,,,10
184,제주,2022-01-23 22:00,10.4,5.2,50,,,9
184,제주,2022-01-23 23:00,10,6.1,50,,,8
184,제주,2022-01-24 0:00,9.6,4.8,50,,,10
184,제주,2022-01-24 1:00,9.5,3,50,,,8
184,제주,2022-01-24 2:00,9.5,2.1,50,,,8
184,제주,2022-01-24 3:00,9.7,3.2,50,,,10
184,제주,2022-01-24 4:00,9.8,0.9,140,,,10
184,제주,2022-01-24 5:00,9.9,2,110,,,8
184,제주,2022-01-24 6:00,10.8,5.3,70,,,7
184,제주,2022-01-24 7:00,10.8,5.5,70,,,7
184,제주,2022-01-24 8:00,10.6,4.6,90,0,0,9
184,제주,2022-01-24 9:00,10.7,3.6,90,0.02,0,9
184,제주,2022-01-24 10:00,11.3,3.3,90,0.29,0,9
184,제주,2022-01-24 11:00,11.7,3.6,70,0.33,0,9
184,제주,2022-01-24 12:00,12,5,90,1.1,0.1,8
184,제주,2022-01-24 13:00,11.4,4.2,90,0.8,0,9
184,제주,2022-01-24 14:00,12,3.9,90,0.99,0,7
184,제주,2022-01-24 15:00,11.1,3.7,90,0.77,0.1,8
184,제주,2022-01-24 16:00,11.7,4.4,90,0.89,0.5,4
184,제주,2022-01-24 17:00,10.7,4.6,90,0.58,0.6,6
184,제주,2022-01-24 18:00,9.8,3.2,90,0.02,0,6
184,제주,2022-01-24 19:00,9.4,2.4,110,,,7
184,제주,2022-01-24 20:00,9.1,2.2,110,,,6
184,제주,2022-01-24 21:00,9.1,2.3,110,,,8
184,제주,2022-01-24 22:00,9.4,2.4,110,,,9
184,제주,2022-01-24 23:00,9.1,2.3,110,,,6
184,제주,2022-01-25 0:00,9.2,1.4,110,,,9
184,제주,2022-01-25 1:00,9.3,2.1,140,,,10
184,제주,2022-01-25 2:00,9.4,2.4,140,,,10
184,제주,2022-01-25 3:00,9.4,1.5,140,,,10
184,제주,2022-01-25 4:00,9,1.8,110,,,9
184,제주,2022-01-25 5:00,9.1,1.8,140,,,10
184,제주,2022-01-25 6:00,9.2,1.2,160,,,10
184,제주,2022-01-25 7:00,9.2,2.5,160,,,10
184,제주,2022-01-25 8:00,9.5,2.2,110,0,0,10
184,제주,2022-01-25 9:00,9.2,0.9,270,0,0,10
184,제주,2022-01-25 10:00,9,0.9,180,0.01,0,10
184,제주,2022-01-25 11:00,9.1,1.4,50,0.01,0,10
184,제주,2022-01-25 12:00,8.3,6.2,50,0.01,0,10
184,제주,2022-01-25 13:00,7.8,3.3,20,0.01,0,10
184,제주,2022-01-25 14:00,7.5,2.2,20,0.01,0,10
184,제주,2022-01-25 15:00,7.9,1.3,360,0.01,0,10
184,제주,2022-01-25 16:00,8.1,1.3,180,0,0,10
184,제주,2022-01-25 17:00,8.2,2.8,200,0,0,10
184,제주,2022-01-25 18:00,8.5,1.5,200,0,0,10
184,제주,2022-01-25 19:00,8.8,0.8,270,,,10
184,제주,2022-01-25 20:00,9,2.7,320,,,10
184,제주,2022-01-25 21:00,9.2,3.8,340,,,9
184,제주,2022-01-25 22:00,9,3.5,340,,,9
184,제주,2022-01-25 23:00,8.9,3.7,340,,,7
184,제주,2022-01-26 0:00,8.5,3.9,340,,,8
184,제주,2022-01-26 1:00,8.3,3.8,340,,,8
184,제주,2022-01-26 2:00,8,4,340,,,8
184,제주,2022-01-26 3:00,7.7,3.8,340,,,9
184,제주,2022-01-26 4:00,7.2,3.6,340,,,7
184,제주,2022-01-26 5:00,7.1,3.8,320,,,7
184,제주,2022-01-26 6:00,6.6,4.4,20,,,8
184,제주,2022-01-26 7:00,6.6,3.8,20,,,9
184,제주,2022-01-26 8:00,6.9,3,360,0,0,8
184,제주,2022-01-26 9:00,7.3,4.1,20,0.09,0,7
184,제주,2022-01-26 10:00,7.3,4.4,20,0.21,0,10
184,제주,2022-01-26 11:00,7.3,4.7,50,0.29,0,10
184,제주,2022-01-26 12:00,7.8,4.2,20,0.55,0,9
184,제주,2022-01-26 13:00,8.3,4.6,20,0.88,0,7
184,제주,2022-01-26 14:00,8.8,3.4,20,1.35,0.3,8
184,제주,2022-01-26 15:00,8.6,3.2,20,0.76,0.2,7
184,제주,2022-01-26 16:00,8.2,2.7,360,0.57,0.1,7
184,제주,2022-01-26 17:00,8.1,1.3,340,0.44,0.2,6
184,제주,2022-01-26 18:00,7.3,0.9,20,0.05,0,7
184,제주,2022-01-26 19:00,7.4,3.2,20,,,8
184,제주,2022-01-26 20:00,7.1,0.8,250,,,10
184,제주,2022-01-26 21:00,7.4,2.4,20,,,10
184,제주,2022-01-26 22:00,7.6,3.2,20,,,9
184,제주,2022-01-26 23:00,7.4,2.8,20,,,10
184,제주,2022-01-27 0:00,7.1,2.8,360,,,10
184,제주,2022-01-27 1:00,6.8,3.3,360,,,9
184,제주,2022-01-27 2:00,6.6,3.3,340,,,10
184,제주,2022-01-27 3:00,6.4,3.2,20,,,10
184,제주,2022-01-27 4:00,6.2,2.6,360,,,8
184,제주,2022-01-27 5:00,6.2,3.4,20,,,9
184,제주,2022-01-27 6:00,6.1,4.7,20,,,7
184,제주,2022-01-27 7:00,5.7,3.7,20,,,8
184,제주,2022-01-27 8:00,5.4,3.7,20,0,0,5
184,제주,2022-01-27 9:00,5.5,5.2,20,0.09,0,6
184,제주,2022-01-27 10:00,5.7,4.2,360,0.24,0,9
184,제주,2022-01-27 11:00,6,4.4,20,0.48,0,9
184,제주,2022-01-27 12:00,6.5,3.5,340,0.58,0,10
184,제주,2022-01-27 13:00,7.2,4.1,340,1.05,0.2,8
184,제주,2022-01-27 14:00,7.2,3.4,340,0.99,0,10
184,제주,2022-01-27 15:00,6.6,4,320,0.47,0,7
184,제주,2022-01-27 16:00,7,3.3,340,0.53,0.1,7
184,제주,2022-01-27 17:00,6.6,3.9,320,0.34,0.1,6
184,제주,2022-01-27 18:00,6,4.5,340,0.05,0,7
184,제주,2022-01-27 19:00,5.6,3.2,340,,,4
184,제주,2022-01-27 20:00,5.4,3.6,340,,,6
184,제주,2022-01-27 21:00,5.4,3.5,320,,,7
184,제주,2022-01-27 22:00,5.2,3.2,320,,,9
184,제주,2022-01-27 23:00,5.1,3.4,290,,,8
184,제주,2022-01-28 0:00,4.7,2.9,340,,,3
184,제주,2022-01-28 1:00,4.7,3.5,340,,,6
184,제주,2022-01-28 2:00,4.7,3.5,340,,,8
184,제주,2022-01-28 3:00,4.7,3.3,340,,,6
184,제주,2022-01-28 4:00,4.6,3.4,340,,,8
184,제주,2022-01-28 5:00,4.6,3.7,340,,,8
184,제주,2022-01-28 6:00,4.6,2.4,340,,,9
184,제주,2022-01-28 7:00,4.5,3.1,320,,,8
184,제주,2022-01-28 8:00,4.6,3.1,340,0,0,9
184,제주,2022-01-28 9:00,4.9,4.1,20,0.05,0,9
184,제주,2022-01-28 10:00,5.8,4,50,0.56,0.2,7
184,제주,2022-01-28 11:00,5.6,2.3,20,0.8,0.2,9
184,제주,2022-01-28 12:00,6.5,3.2,360,1.25,0.3,8
184,제주,2022-01-28 13:00,6.7,3.2,20,1.08,0.2,8
184,제주,2022-01-28 14:00,7,3,340,1.64,0.6,9
184,제주,2022-01-28 15:00,6.7,3.6,320,1.09,0.3,9
184,제주,2022-01-28 16:00,6.6,3.4,340,0.79,0.3,8
184,제주,2022-01-28 17:00,5.7,2.8,320,0.3,0.2,6
184,제주,2022-01-28 18:00,5.2,3.2,340,0.03,0.1,5
184,제주,2022-01-28 19:00,4.9,4.5,20,0,0,7
184,제주,2022-01-28 20:00,4.6,3.8,20,,,8
184,제주,2022-01-28 21:00,4.5,3.5,360,,,3
184,제주,2022-01-28 22:00,4.4,3.1,360,,,10
184,제주,2022-01-28 23:00,4.4,3.5,340,,,8
184,제주,2022-01-29 0:00,4.2,2.7,320,,,5
184,제주,2022-01-29 1:00,4.2,3.1,360,,,8
184,제주,2022-01-29 2:00,4.2,3.1,340,,,10
184,제주,2022-01-29 3:00,4.4,4.2,360,,,9
184,제주,2022-01-29 4:00,4.3,3.5,340,,,5
184,제주,2022-01-29 5:00,4.3,3,360,,,8
184,제주,2022-01-29 6:00,4.3,3.2,340,,,9
184,제주,2022-01-29 7:00,4.4,3.4,360,,,8
184,제주,2022-01-29 8:00,4.5,4.7,20,0,0,10
184,제주,2022-01-29 9:00,4.5,4.5,20,0.05,0,10
184,제주,2022-01-29 10:00,4.5,4.4,20,0.23,0,10
184,제주,2022-01-29 11:00,4.7,4.1,20,0.61,0,10
184,제주,2022-01-29 12:00,5.2,4,20,0.92,0.2,9
184,제주,2022-01-29 13:00,5.7,3,20,0.89,0.2,9
184,제주,2022-01-29 14:00,5.6,2.9,20,0.98,0.1,9
184,제주,2022-01-29 15:00,5.8,3.3,320,1.13,0.5,9
184,제주,2022-01-29 16:00,5.6,3.4,320,0.89,0.3,8
184,제주,2022-01-29 17:00,5.1,3.2,340,0.45,0.2,8
184,제주,2022-01-29 18:00,4.5,2.4,340,0.05,0,6
184,제주,2022-01-29 19:00,4.5,3,340,0,0,8
184,제주,2022-01-29 20:00,4.3,4.1,20,,,8
184,제주,2022-01-29 21:00,4.2,4.5,20,,,7
184,제주,2022-01-29 22:00,4.1,5,20,,,10
184,제주,2022-01-29 23:00,4.1,4.7,20,,,10
184,제주,2022-01-30 0:00,4.1,5,20,,,8
184,제주,2022-01-30 1:00,4.1,4.8,20,,,10
184,제주,2022-01-30 2:00,4,4.6,20,,,9
184,제주,2022-01-30 3:00,4,4.5,20,,,8
184,제주,2022-01-30 4:00,4.1,3.9,20,,,8
184,제주,2022-01-30 5:00,4,4.1,50,,,9
184,제주,2022-01-30 6:00,4,3.7,20,,,8
184,제주,2022-01-30 7:00,3.8,3.7,20,,,7
184,제주,2022-01-30 8:00,3.8,3.6,20,0,0,8
184,제주,2022-01-30 9:00,4,3.8,20,0.12,0,8
184,제주,2022-01-30 10:00,6,4.6,20,1.02,0.5,8
184,제주,2022-01-30 11:00,5.5,3.9,20,1.11,0.4,8
184,제주,2022-01-30 12:00,7.1,3.8,20,1.92,0.8,7
184,제주,2022-01-30 13:00,6.6,3.6,20,1.64,0.5,6
184,제주,2022-01-30 14:00,6.5,3.7,320,1.99,0.8,6
184,제주,2022-01-30 15:00,6.8,3.9,360,1.61,0.9,7
184,제주,2022-01-30 16:00,6.5,4.1,340,1.03,0.6,4
184,제주,2022-01-30 17:00,6.2,4.6,320,0.83,1,2
184,제주,2022-01-30 18:00,4.6,5.4,340,0.13,0.4,1
184,제주,2022-01-30 19:00,4.5,5.7,320,0,0,1
184,제주,2022-01-30 20:00,4.3,5.5,340,,,0
184,제주,2022-01-30 21:00,4.2,5.4,360,,,2
184,제주,2022-01-30 22:00,4.1,5.2,360,,,0
184,제주,2022-01-30 23:00,3.8,5,360,,,0
184,제주,2022-01-31 0:00,3.5,3.3,340,,,4
184,제주,2022-01-31 1:00,3.6,3.7,340,,,3
184,제주,2022-01-31 2:00,3.5,3.2,340,,,5
184,제주,2022-01-31 3:00,3.9,3.8,360,,,6
184,제주,2022-01-31 4:00,3.8,3.7,360,,,4
184,제주,2022-01-31 5:00,3.5,3.8,340,,,2
184,제주,2022-01-31 6:00,3.7,4.5,320,,,5
184,제주,2022-01-31 7:00,3.8,3.7,340,,,5
184,제주,2022-01-31 8:00,3.7,2.4,340,0.01,0,4
184,제주,2022-01-31 9:00,4.4,3.9,360,0.21,0.2,6
184,제주,2022-01-31 10:00,5.3,3.8,340,0.73,0.5,7
184,제주,2022-01-31 11:00,6.6,4.1,360,0.89,0.3,5
184,제주,2022-01-31 12:00,8.1,2.9,360,1.74,0.6,4
184,제주,2022-01-31 13:00,8.3,3.4,360,1.81,0.7,1
184,제주,2022-01-31 14:00,8.4,3.1,340,2.22,1,2
184,제주,2022-01-31 15:00,8.8,3.4,320,1.74,0.6,5
184,제주,2022-01-31 16:00,7.5,3.4,320,0.94,0.4,5
184,제주,2022-01-31 17:00,7.8,3,320,0.5,0.4,3
184,제주,2022-01-31 18:00,6.4,3.5,270,0.09,0.2,3
184,제주,2022-01-31 19:00,6,2.8,290,0,0,0
184,제주,2022-01-31 20:00,5.8,2.6,230,,,5
184,제주,2022-01-31 21:00,5.7,3,230,,,8
184,제주,2022-01-31 22:00,5.6,2.9,200,,,7
184,제주,2022-01-31 23:00,5.6,2.7,230,,,8
184,제주,2022-02-01 0:00,5.9,3.1,230,,,6
184,제주,2022-02-01 1:00,6.9,4.6,270,,,8
184,제주,2022-02-01 2:00,8.2,6.2,290,,,10
184,제주,2022-02-01 3:00,8.2,6.8,320,,,3
184,제주,2022-02-01 4:00,7.6,7,320,,,7
184,제주,2022-02-01 5:00,7.2,5.9,320,,,8
184,제주,2022-02-01 6:00,6.7,4.9,340,,,7
184,제주,2022-02-01 7:00,6.5,5.9,320,,,8
184,제주,2022-02-01 8:00,6.3,5.2,320,0,0,7
184,제주,2022-02-01 9:00,6.6,4.8,320,0.09,0,7
184,제주,2022-02-01 10:00,6.9,5.1,320,0.39,0.1,7
184,제주,2022-02-01 11:00,7.3,5.7,320,0.8,0.3,8
184,제주,2022-02-01 12:00,7.5,6.9,320,0.95,0.2,7
184,제주,2022-02-01 13:00,7.8,6.6,320,1.21,0.3,8
184,제주,2022-02-01 14:00,7.5,5.9,320,1.22,0.4,7
184,제주,2022-02-01 15:00,7,6.3,320,0.98,0.2,6
184,제주,2022-02-01 16:00,6.8,5.5,320,0.77,0.4,7
184,제주,2022-02-01 17:00,5.7,4.9,340,0.3,0.1,8
184,제주,2022-02-01 18:00,5.5,5.5,360,0.01,0,8
184,제주,2022-02-01 19:00,4.9,4.1,340,0,0,7
184,제주,2022-02-01 20:00,4.7,4.1,20,,,7
184,제주,2022-02-01 21:00,4.6,4.7,20,,,7
184,제주,2022-02-01 22:00,4.6,2.6,360,,,7
184,제주,2022-02-01 23:00,4.5,3.4,360,,,7
184,제주,2022-02-02 0:00,4.3,3.2,340,,,7
184,제주,2022-02-02 1:00,4.3,3.2,340,,,7
184,제주,2022-02-02 2:00,4.3,2.6,340,,,6
184,제주,2022-02-02 3:00,4.5,3.2,320,,,8
184,제주,2022-02-02 4:00,4.4,3.6,360,,,9
184,제주,2022-02-02 5:00,4.6,3.6,360,,,9
184,제주,2022-02-02 6:00,4.8,3.4,20,,,8
184,제주,2022-02-02 7:00,4.6,2.7,340,,,9
184,제주,2022-02-02 8:00,4.7,3.8,340,0,0,9
184,제주,2022-02-02 9:00,4.9,3.5,360,0.01,0,10
184,제주,2022-02-02 10:00,5.5,3.5,360,0.14,0,10
184,제주,2022-02-02 11:00,6.1,4,340,0.58,0,10
184,제주,2022-02-02 12:00,6.7,3.7,340,0.81,0,10
184,제주,2022-02-02 13:00,6.5,4.3,340,1.05,0.2,7
184,제주,2022-02-02 14:00,6.6,3.8,340,0.87,0,8
184,제주,2022-02-02 15:00,6.8,3.7,340,1.22,0.5,8
184,제주,2022-02-02 16:00,6,4.3,340,0.62,0.1,8
184,제주,2022-02-02 17:00,5.2,3.4,320,0.21,0,7
184,제주,2022-02-02 18:00,4.8,3.6,340,0.02,0,8
184,제주,2022-02-02 19:00,4.3,3,340,0,0,7
184,제주,2022-02-02 20:00,4.5,2.8,360,,,10
184,제주,2022-02-02 21:00,4.1,3.6,20,,,10
184,제주,2022-02-02 22:00,3.9,3.2,20,,,10
184,제주,2022-02-02 23:00,3.8,2.9,320,,,10
184,제주,2022-02-03 0:00,3.7,2.1,360,,,10
184,제주,2022-02-03 1:00,3.6,2.9,360,,,10
184,제주,2022-02-03 2:00,3.3,4.2,20,,,9
184,제주,2022-02-03 3:00,3.2,3.7,20,,,7
184,제주,2022-02-03 4:00,3.4,3.9,20,,,9
184,제주,2022-02-03 5:00,3.7,4.8,20,,,10
184,제주,2022-02-03 6:00,4,5,20,,,8
184,제주,2022-02-03 7:00,4.2,4.5,20,,,9
184,제주,2022-02-03 8:00,4.5,5.5,20,0,0,8
184,제주,2022-02-03 9:00,4.7,4.9,20,0.1,0,8
184,제주,2022-02-03 10:00,5.3,4.2,20,0.35,0,9
184,제주,2022-02-03 11:00,5.8,4.4,20,0.84,0.1,9
184,제주,2022-02-03 12:00,7.8,3.7,20,1.58,0.6,7
184,제주,2022-02-03 13:00,8,3.9,20,2.02,0.7,6
184,제주,2022-02-03 14:00,6.9,3.7,20,1.29,0.4,7
184,제주,2022-02-03 15:00,6.9,3.1,20,1.1,0.5,9
184,제주,2022-02-03 16:00,6.4,3.8,20,0.55,0.1,9
184,제주,2022-02-03 17:00,6.2,3.6,340,0.38,0.1,8
184,제주,2022-02-03 18:00,5.3,3.6,320,0.09,0.1,8
184,제주,2022-02-03 19:00,5,3.6,340,0,0,8
184,제주,2022-02-03 20:00,4.4,3.6,340,,,7
184,제주,2022-02-03 21:00,4.1,3.1,360,,,7
184,제주,2022-02-03 22:00,3.9,4.5,360,,,7
184,제주,2022-02-03 23:00,3.5,4.1,360,,,4
184,제주,2022-02-04 0:00,3.7,5.2,20,,,6
184,제주,2022-02-04 1:00,3.2,5,20,,,7
184,제주,2022-02-04 2:00,3,4.1,20,,,10
184,제주,2022-02-04 3:00,2.6,5,20,,,0
184,제주,2022-02-04 4:00,2.4,5.6,20,,,0
184,제주,2022-02-04 5:00,2.3,5.9,20,,,0
184,제주,2022-02-04 6:00,2,4.1,20,,,2
184,제주,2022-02-04 7:00,2.2,3.5,20,,,4
184,제주,2022-02-04 8:00,2.3,2.7,360,0,0,5
184,제주,2022-02-04 9:00,3.5,3.5,320,0.18,0.2,7
184,제주,2022-02-04 10:00,4.8,4.6,320,0.42,0.1,8
184,제주,2022-02-04 11:00,5.9,4.3,290,0.93,0.2,8
184,제주,2022-02-04 12:00,6,4.8,320,0.56,0,9
184,제주,2022-02-04 13:00,7,5.7,340,0.95,0.2,8
184,제주,2022-02-04 14:00,6.7,5.6,320,0.83,0.1,9
184,제주,2022-02-04 15:00,6.3,5.7,320,0.58,0.1,9
184,제주,2022-02-04 16:00,6,4.9,340,0.33,0.1,9
184,제주,2022-02-04 17:00,6,5.4,340,0.12,0.1,10
184,제주,2022-02-04 18:00,5.9,5.5,340,0.01,0,10
184,제주,2022-02-04 19:00,5.7,6.2,340,0,0,9
184,제주,2022-02-04 20:00,5.3,5.4,340,,,9
184,제주,2022-02-04 21:00,5.1,6.3,340,,,9
184,제주,2022-02-04 22:00,4.8,6,340,,,7
184,제주,2022-02-04 23:00,4.7,6.9,340,,,8
184,제주,2022-02-05 0:00,3.5,7.9,340,,,10
184,제주,2022-02-05 1:00,3.1,6,340,,,10
184,제주,2022-02-05 2:00,3.5,6.8,320,,,8
184,제주,2022-02-05 3:00,3.5,7,320,,,6
184,제주,2022-02-05 4:00,3.4,6.4,360,,,7
184,제주,2022-02-05 5:00,3.2,7.1,340,,,8
184,제주,2022-02-05 6:00,3.4,6.8,340,,,6
184,제주,2022-02-05 7:00,2.9,7,320,,,5
184,제주,2022-02-05 8:00,2.7,6.9,320,0.01,0,8
184,제주,2022-02-05 9:00,2.7,6.6,320,0.09,0,8
184,제주,2022-02-05 10:00,3.3,7,320,0.44,0.1,6
184,제주,2022-02-05 11:00,3.3,6.5,340,0.79,0.2,8
184,제주,2022-02-05 12:00,4.6,6.3,320,1.43,0.5,7
184,제주,2022-02-05 13:00,3.3,6.8,340,1.06,0.3,9
184,제주,2022-02-05 14:00,3.5,7.6,320,0.99,0.2,7
184,제주,2022-02-05 15:00,4.3,7.2,320,1.04,0.3,6
184,제주,2022-02-05 16:00,3.1,7.4,320,0.72,0.3,9
184,제주,2022-02-05 17:00,3.1,8.1,340,0.17,0,9
184,제주,2022-02-05 18:00,3.4,6.2,320,0,0,9
184,제주,2022-02-05 19:00,3.6,7.4,340,0,0,8
184,제주,2022-02-05 20:00,3.8,8,320,,,10
184,제주,2022-02-05 21:00,3.7,7.4,340,,,8
184,제주,2022-02-05 22:00,3.4,6.6,340,,,10
184,제주,2022-02-05 23:00,3.4,6,360,,,10
184,제주,2022-02-06 0:00,3.2,6.5,360,,,8
184,제주,2022-02-06 1:00,3.3,5.7,340,,,9
184,제주,2022-02-06 2:00,3.2,6.8,340,,,8
184,제주,2022-02-06 3:00,3.8,7.3,340,,,9
184,제주,2022-02-06 4:00,3.9,6.8,340,,,9
184,제주,2022-02-06 5:00,3.3,6.9,20,,,9
184,제주,2022-02-06 6:00,3,6.1,340,,,9
184,제주,2022-02-06 7:00,3.2,6.7,20,,,7
184,제주,2022-02-06 8:00,2.9,6.3,20,0,0,8
184,제주,2022-02-06 9:00,2.8,4.8,20,0.1,0,6
184,제주,2022-02-06 10:00,4.4,3.9,20,0.75,0.3,6
184,제주,2022-02-06 11:00,5.6,1.8,320,1.44,0.6,5
184,제주,2022-02-06 12:00,5.4,3.5,290,1.6,0.5,6
